ENSGALG00000016754	A
ENSG00000159842	ABR
ENSGALG00000004364	ABR
ENSG00000174429	ABRA
ENSGALG00000016080	ABRA
ENSG00000146386	ABRACL
ENSGALG00000013826	ABRACL
ENSG00000146109	ABT1
ENSG00000114626	ABTB1
ENSGALG00000005999	ABTB1
ENSG00000166016	ABTB2
ENSGALG00000011609	ABTB2
ENSG00000261459	AC002310.11
ENSG00000188223	AC002398.9
ENSG00000268193	AC002985.3
ENSG00000268133	AC003002.4
ENSG00000269533	AC003002.6
ENSG00000268107	AC003005.4
ENSG00000269026	AC003006.7
ENSG00000268533	AC004076.7
ENSG00000268163	AC004076.9
ENSG00000005189	AC004381.6
ENSG00000279461	AC005480.1
ENSG00000279115	AC006386.1
ENSG00000279119	AC006449.2
ENSG00000268643	AC006486.9
ENSG00000267001	AC006538.4
ENSG00000279317	AC006994.3
ENSG00000258881	AC007040.11
ENSG00000279232	AC008522.1
ENSG00000280893	AC009133.23
ENSG00000261611	AC010547.9
ENSG00000267216	AC010642.1
ENSG00000269095	AC010646.3
ENSG00000280098	AC011155.1
ENSG00000267881	AC011513.3
ENSG00000268434	AC011530.4
ENSG00000279274	AC012005.3
ENSG00000184761	AC013269.5
ENSG00000091436	AC013461.1
ENSG00000266728	AC015688.3
ENSG00000279386	AC021106.1
ENSG00000267740	AC024592.12
ENSG00000258052	AC025263.3
ENSG00000248235	AC037459.4
ENSG00000249319	AC068533.7
ENSG00000249240	AC069368.3
ENSG00000267022	AC084219.2
ENSG00000279588	AC087762.1
ENSG00000279483	AC090498.1
ENSG00000280360	AC092159.1
ENSG00000233757	AC092835.2
ENSG00000279530	AC092881.1
ENSG00000267314	AC104532.2
ENSG00000268083	AC104534.3
ENSG00000279168	AC105052.2
ENSG00000257207	AC108938.5
ENSG00000254893	AC113404.1
ENSG00000279735	AC124312.1
ENSG00000279152	AC129492.1
ENSG00000183889	AC138969.4
ENSG00000280116	AC231657.1
ENSG00000281741	AC241377.2
ENSG00000281571	AC241585.2
ENSG00000270339	AC243756.1
ENSG00000280649	AC245100.1
ENSG00000060971	ACAA1
ENSGALG00000005860	ACAA1
ENSG00000167315	ACAA2
ENSGALG00000002777	ACAA2
ENSG00000278540	ACACA
ENSGALG00000005439	ACACA
ENSG00000076555	ACACB
ENSG00000111271	ACAD10
ENSG00000240303	ACAD11
ENSGALG00000019617	ACAD11
ENSG00000151498	ACAD8
ENSGALG00000001557	ACAD8
ENSG00000177646	ACAD9
ENSGALG00000005034	ACAD9
ENSG00000115361	ACADL
ENSGALG00000002891	ACADL
ENSG00000117054	ACADM
ENSG00000122971	ACADS
ENSGALG00000007072	ACADS
ENSG00000196177	ACADSB
ENSGALG00000009656	ACADSB
ENSG00000072778	ACADVL
ENSG00000157766	ACAN
ENSGALG00000006725	ACAN
ENSG00000072818	ACAP1
ENSG00000114331	ACAP2
ENSGALG00000007040	ACAP2
ENSG00000131584	ACAP3
ENSGALG00000001770	ACAP3
ENSG00000075239	ACAT1
ENSGALG00000017163	ACAT1
ENSG00000120437	ACAT2
ENSGALG00000011659	ACAT2
ENSG00000182827	ACBD3
ENSGALG00000009246	ACBD3
ENSG00000181513	ACBD4
ENSG00000107897	ACBD5
ENSGALG00000007519	ACBD5
ENSG00000230124	ACBD6
ENSGALG00000003924	ACBD6
ENSG00000176244	ACBD7
ENSGALG00000019663	ACBD7
ENSGALG00000006240	ACCN2
ENSG00000110455	ACCS
ENSG00000205126	ACCSL
ENSG00000102977	ACD
ENSGALG00000021440	ACD
ENSG00000159640	ACE
ENSGALG00000000498	ACE
ENSG00000130234	ACE2
ENSGALG00000016554	ACE2
ENSG00000167769	ACER1
ENSGALG00000001592	ACER1
ENSG00000177076	ACER2
ENSGALG00000015081	ACER2
ENSG00000078124	ACER3
ENSGALG00000000755	ACER3
ENSG00000087085	ACHE
ENSG00000100813	ACIN1
ENSG00000213088	ACKR1
ENSGALG00000027054	ACKR1
ENSG00000144648	ACKR2
ENSGALG00000005305	ACKR2
ENSG00000144476	ACKR3
ENSG00000129048	ACKR4
ENSGALG00000011706	ACKR4
ENSGALG00000003475	ACL
ENSG00000131473	ACLY
ENSG00000153086	ACMSD
ENSGALG00000012197	ACMSD
ENSG00000122729	ACO1
ENSGALG00000002162	ACO1
ENSG00000100412	ACO2
ENSGALG00000011950	ACO2
ENSG00000184227	ACOT1
ENSG00000162390	ACOT11
ENSGALG00000010785	ACOT11
ENSG00000172497	ACOT12
ENSGALG00000015616	ACOT12
ENSG00000112304	ACOT13
ENSGALG00000013632	ACOT13
ENSG00000119673	ACOT2
ENSG00000177465	ACOT4
ENSG00000205669	ACOT6
ENSG00000097021	ACOT7
ENSGALG00000000652	ACOT7
ENSG00000101473	ACOT8
ENSGALG00000006842	ACOT8
ENSG00000123130	ACOT9
ENSGALG00000016351	ACOT9
ENSG00000161533	ACOX1
ENSGALG00000002159	ACOX1
ENSG00000168306	ACOX2
ENSGALG00000007132	ACOX2
ENSG00000087008	ACOX3
ENSGALG00000015591	ACOX3
ENSG00000153093	ACOXL
ENSG00000143727	ACP1
ENSGALG00000016363	ACP1
ENSG00000134575	ACP2
ENSGALG00000008211	ACP2
ENSG00000102575	ACP5
ENSG00000162836	ACP6
ENSGALG00000015485	ACP6
ENSG00000183760	ACP7
ENSG00000014257	ACPP
ENSGALG00000011654	ACPP
ENSG00000142513	ACPT
ENSG00000100312	ACR
ENSG00000111644	ACRBP
ENSGALG00000014456	ACRBP
ENSG00000147174	ACRC
ENSGALG00000020322	ACRC
ENSG00000134940	ACRV1
ENSG00000103740	ACSBG1
ENSGALG00000003286	ACSBG1
ENSG00000130377	ACSBG2
ENSGALG00000001749	ACSBG2
ENSG00000167107	ACSF2
ENSGALG00000019768	ACSF2
ENSG00000176715	ACSF3
ENSGALG00000006223	ACSF3
ENSG00000151726	ACSL1
ENSGALG00000010628	ACSL1
ENSG00000123983	ACSL3
ENSGALG00000005206	ACSL3
ENSG00000068366	ACSL4
ENSGALG00000008088	ACSL4
ENSG00000197142	ACSL5
ENSGALG00000008840	ACSL5
ENSG00000164398	ACSL6
ENSG00000166743	ACSM1
ENSG00000183747	ACSM2A
ENSG00000066813	ACSM2B
ENSG00000005187	ACSM3
ENSGALG00000002200	ACSM3
ENSG00000215009	ACSM4
ENSGALG00000018875	ACSM4
ENSG00000183549	ACSM5
ENSG00000173124	ACSM6
ENSG00000154930	ACSS1
ENSGALG00000008632	ACSS1
ENSG00000131069	ACSS2
ENSGALG00000003362	ACSS2
ENSG00000111058	ACSS3
ENSGALG00000010940	ACSS3
ENSG00000143632	ACTA1
ENSGALG00000011086	ACTA1
ENSG00000107796	ACTA2
ENSG00000075624	ACTB
ENSGALG00000009621	ACTB
ENSG00000169067	ACTBL2
ENSG00000159251	ACTC1
ENSGALG00000009844	ACTC1
ENSG00000184009	ACTG1
ENSGALG00000001381	ACTG1
ENSG00000163017	ACTG2
ENSGALG00000006343	ACTG2
ENSG00000182584	ACTL10
ENSG00000136518	ACTL6A
ENSGALG00000009061	ACTL6A
ENSG00000077080	ACTL6B
ENSG00000187003	ACTL7A
ENSG00000148156	ACTL7B
ENSG00000117148	ACTL8
ENSG00000181786	ACTL9
ENSGALG00000001440	ACTL9
ENSG00000072110	ACTN1
ENSGALG00000009474	ACTN1
ENSG00000077522	ACTN2
ENSGALG00000014463	ACTN2
ENSG00000248746	ACTN3
ENSG00000130402	ACTN4
ENSGALG00000014305	ACTN4
ENSG00000131966	ACTR10
ENSGALG00000012041	ACTR10
ENSG00000138107	ACTR1A
ENSGALG00000008086	ACTR1A
ENSG00000115073	ACTR1B
ENSG00000138071	ACTR2
ENSGALG00000008779	ACTR2
ENSG00000115091	ACTR3
ENSGALG00000012159	ACTR3
ENSG00000133627	ACTR3B
ENSG00000106526	ACTR3C
ENSG00000101442	ACTR5
ENSGALG00000003559	ACTR5
ENSG00000075089	ACTR6
ENSGALG00000011559	ACTR6
ENSG00000113812	ACTR8
ENSGALG00000005385	ACTR8
ENSG00000123165	ACTRT1
ENSG00000169717	ACTRT2
ENSG00000184378	ACTRT3
ENSG00000115170	ACVR1
ENSGALG00000012551	ACVR1
ENSG00000135503	ACVR1B
ENSGALG00000014631	ACVR1B
ENSG00000123612	ACVR1C
ENSGALG00000012547	ACVR1C
ENSG00000121989	ACVR2A
ENSGALG00000012444	ACVR2A
ENSG00000114739	ACVR2B
ENSGALG00000006158	ACVR2B
ENSG00000139567	ACVRL1
ENSGALG00000018934	ACVRL1
ENSG00000243989	ACY1
ENSG00000132744	ACY3
ENSG00000119640	ACYP1
ENSGALG00000010307	ACYP1
ENSG00000170634	ACYP2
ENSGALG00000027632	ACYP2
ENSG00000267120	AD000671.6
ENSG00000196839	ADA
ENSGALG00000004170	ADA
ENSG00000164113	ADAD1
ENSGALG00000011862	ADAD1
ENSG00000140955	ADAD2
ENSG00000168803	ADAL
ENSGALG00000004038	ADAL
ENSG00000137845	ADAM10
ENSGALG00000004212	ADAM10
ENSG00000073670	ADAM11
ENSGALG00000027622	ADAM11
ENSG00000148848	ADAM12
ENSGALG00000012740	ADAM12
ENSG00000143537	ADAM15
ENSG00000151694	ADAM17
ENSGALG00000016427	ADAM17
ENSG00000168619	ADAM18
ENSG00000135074	ADAM19
ENSGALG00000003744	ADAM19
ENSG00000104755	ADAM2
ENSG00000134007	ADAM20
ENSG00000139985	ADAM21
ENSG00000008277	ADAM22
ENSGALG00000008976	ADAM22
ENSG00000114948	ADAM23
ENSGALG00000008582	ADAM23
ENSG00000042980	ADAM28
ENSG00000168594	ADAM29
ENSG00000134249	ADAM30
ENSG00000197140	ADAM32
ENSG00000149451	ADAM33
ENSGALG00000016038	ADAM33
ENSG00000069206	ADAM7
ENSG00000151651	ADAM8
ENSGALG00000003437	ADAM8
ENSG00000168615	ADAM9
ENSGALG00000003398	ADAM9
ENSG00000134028	ADAMDEC1
ENSG00000154734	ADAMTS1
ENSGALG00000015792	ADAMTS1
ENSG00000142303	ADAMTS10
ENSGALG00000001544	ADAMTS10
ENSG00000151388	ADAMTS12
ENSGALG00000003295	ADAMTS12
ENSG00000160323	ADAMTS13
ENSGALG00000003028	ADAMTS13
ENSG00000138316	ADAMTS14
ENSG00000166106	ADAMTS15
ENSGALG00000001407	ADAMTS15
ENSG00000145536	ADAMTS16
ENSG00000140470	ADAMTS17
ENSGALG00000007069	ADAMTS17
ENSG00000140873	ADAMTS18
ENSGALG00000005347	ADAMTS18
ENSG00000145808	ADAMTS19
ENSGALG00000000151	ADAMTS19
ENSG00000087116	ADAMTS2
ENSGALG00000006000	ADAMTS2
ENSG00000173157	ADAMTS20
ENSGALG00000009572	ADAMTS20
ENSG00000156140	ADAMTS3
ENSGALG00000011623	ADAMTS3
ENSG00000158859	ADAMTS4
ENSG00000154736	ADAMTS5
ENSGALG00000015795	ADAMTS5
ENSG00000049192	ADAMTS6
ENSGALG00000014751	ADAMTS6
ENSG00000136378	ADAMTS7
ENSGALG00000008164	ADAMTS7
ENSG00000134917	ADAMTS8
ENSGALG00000001370	ADAMTS8
ENSG00000163638	ADAMTS9
ENSGALG00000007392	ADAMTS9
ENSG00000178031	ADAMTSL1
ENSGALG00000020554	ADAMTSL1
ENSG00000197859	ADAMTSL2
ENSGALG00000002955	ADAMTSL2
ENSG00000156218	ADAMTSL3
ENSGALG00000006104	ADAMTSL3
ENSG00000143382	ADAMTSL4
ENSG00000185761	ADAMTSL5
ENSGALG00000024298	ADAMTSL5
ENSG00000105963	ADAP1
ENSGALG00000003819	ADAP1
ENSG00000184060	ADAP2
ENSGALG00000003319	ADAP2
ENSG00000160710	ADAR
ENSGALG00000021475	ADAR
ENSG00000197381	ADARB1
ENSGALG00000007527	ADARB1
ENSG00000185736	ADARB2
ENSGALG00000006797	ADARB2
ENSG00000065457	ADAT1
ENSGALG00000000908	ADAT1
ENSG00000189007	ADAT2
ENSGALG00000019976	ADAT2
ENSG00000213638	ADAT3
ENSG00000063761	ADCK1
ENSGALG00000010504	ADCK1
ENSG00000133597	ADCK2
ENSGALG00000012863	ADCK2
ENSG00000163050	ADCK3
ENSGALG00000009082	ADCK3
ENSG00000123815	ADCK4
ENSG00000173137	ADCK5
ENSG00000164742	ADCY1
ENSGALG00000012433	ADCY1
ENSG00000143199	ADCY10
ENSG00000078295	ADCY2
ENSGALG00000013060	ADCY2
ENSG00000138031	ADCY3
ENSGALG00000016608	ADCY3
ENSG00000129467	ADCY4
ENSG00000173175	ADCY5
ENSGALG00000011699	ADCY5
ENSG00000174233	ADCY6
ENSG00000121281	ADCY7
ENSGALG00000003837	ADCY7
ENSG00000155897	ADCY8
ENSGALG00000016298	ADCY8
ENSG00000162104	ADCY9
ENSGALG00000007779	ADCY9
ENSG00000141433	ADCYAP1
ENSGALG00000014858	ADCYAP1
ENSG00000078549	ADCYAP1R1
ENSGALG00000005223	ADCYAP1R1
ENSG00000087274	ADD1
ENSGALG00000015664	ADD1
ENSG00000075340	ADD2
ENSGALG00000026948	ADD2
ENSG00000148700	ADD3
ENSGALG00000008542	ADD3
ENSG00000118492	ADGB
ENSGALG00000012317	ADGB
ENSG00000197177	ADGRA1
ENSGALG00000007045	ADGRA1
ENSG00000020181	ADGRA2
ENSGALG00000003118	ADGRA2
ENSG00000152990	ADGRA3
ENSGALG00000014404	ADGRA3
ENSG00000181790	ADGRB1
ENSGALG00000016160	ADGRB1
ENSG00000121753	ADGRB2
ENSGALG00000028634	ADGRB2
ENSG00000135298	ADGRB3
ENSGALG00000016176	ADGRB3
ENSG00000111452	ADGRD1
ENSGALG00000002557	ADGRD1
ENSG00000180264	ADGRD2
ENSGALG00000001094	ADGRD2
ENSG00000174837	ADGRE1
ENSG00000127507	ADGRE2
ENSG00000131355	ADGRE3
ENSG00000123146	ADGRE5
ENSG00000153292	ADGRF1
ENSG00000164393	ADGRF2
ENSG00000173567	ADGRF3
ENSG00000153294	ADGRF4
ENSG00000069122	ADGRF5
ENSGALG00000016718	ADGRF5
ENSG00000205336	ADGRG1
ENSGALG00000001085	ADGRG1
ENSG00000173698	ADGRG2
ENSGALG00000016511	ADGRG2
ENSG00000182885	ADGRG3
ENSGALG00000021490	ADGRG3
ENSG00000156920	ADGRG4
ENSGALG00000006393	ADGRG4
ENSG00000159618	ADGRG5
ENSGALG00000001149	ADGRG5
ENSG00000112414	ADGRG6
ENSG00000144820	ADGRG7
ENSGALG00000015294	ADGRG7
ENSG00000072071	ADGRL1
ENSG00000117114	ADGRL2
ENSG00000150471	ADGRL3
ENSGALG00000011319	ADGRL3
ENSG00000162618	ADGRL4
ENSGALG00000008890	ADGRL4
ENSG00000164199	ADGRV1
ENSGALG00000014657	ADGRV1
ENSG00000187758	ADH1A
ENSG00000196616	ADH1B
ENSG00000248144	ADH1C
ENSG00000198099	ADH4
ENSG00000197894	ADH5
ENSGALG00000012245	ADH5
ENSG00000172955	ADH6
ENSGALG00000020160	ADH6
ENSG00000196344	ADH7
ENSG00000147576	ADHFE1
ENSGALG00000014185	ADHFE1
ENSG00000182551	ADI1
ENSG00000182035	ADIG
ENSG00000181092	ADIPOQ
ENSGALG00000005554	ADIPOQ
ENSG00000159346	ADIPOR1
ENSGALG00000000094	ADIPOR1
ENSG00000006831	ADIPOR2
ENSGALG00000013000	ADIPOR2
ENSG00000148671	ADIRF
ENSG00000156110	ADK
ENSGALG00000005057	ADK
ENSG00000148926	ADM
ENSGALG00000005666	ADM
ENSG00000128165	ADM2
ENSG00000224420	ADM5
ENSGALG00000028044	ADMP
ENSG00000101126	ADNP
ENSGALG00000007989	ADNP
ENSG00000101544	ADNP2
ENSGALG00000012634	ADNP2
ENSG00000181915	ADO
ENSG00000163485	ADORA1
ENSG00000128271	ADORA2A
ENSG00000170425	ADORA2B
ENSG00000282608	ADORA3
ENSGALG00000001462	ADORA3
ENSG00000159322	ADPGK
ENSGALG00000001788	ADPGK
ENSG00000144843	ADPRH
ENSGALG00000015473	ADPRH
ENSG00000153531	ADPRHL1
ENSGALG00000016826	ADPRHL1
ENSG00000116863	ADPRHL2
ENSGALG00000002304	ADPRHL2
ENSG00000170222	ADPRM
ENSG00000120907	ADRA1A
ENSGALG00000000469	ADRA1A
ENSG00000170214	ADRA1B
ENSGALG00000001416	ADRA1B
ENSG00000171873	ADRA1D
ENSGALG00000015974	ADRA1D
ENSG00000150594	ADRA2A
ENSGALG00000023521	ADRA2A
ENSG00000274286	ADRA2B
ENSG00000184160	ADRA2C
ENSGALG00000015608	ADRA2C
ENSG00000043591	ADRB1
ENSGALG00000008949	ADRB1
ENSG00000169252	ADRB2
ENSG00000188778	ADRB3
ENSGALG00000019018	ADRB3
ENSG00000173020	ADRBK1
ENSGALG00000018763	ADRBK1
ENSG00000100077	ADRBK2
ENSGALG00000005518	ADRBK2
ENSG00000130706	ADRM1
ENSGALG00000005200	ADRM1
ENSG00000239900	ADSL
ENSGALG00000012034	ADSL
ENSG00000035687	ADSS
ENSGALG00000010702	ADSS
ENSG00000185100	ADSSL1
ENSGALG00000011618	ADSSL1
ENSG00000111863	ADTRP
ENSGALG00000026606	ADTRP
ENSG00000106624	AEBP1
ENSGALG00000026047	AEBP1
ENSG00000139154	AEBP2
ENSGALG00000013136	AEBP2
ENSG00000181026	AEN
ENSGALG00000006736	AEN
ENSG00000104964	AES
ENSG00000241489	AF011889.5
ENSG00000280273	AF131216.1
ENSG00000196526	AFAP1
ENSGALG00000015556	AFAP1
ENSG00000157510	AFAP1L1
ENSGALG00000002704	AFAP1L1
ENSG00000169129	AFAP1L2
ENSGALG00000008999	AFAP1L2
ENSG00000172493	AFF1
ENSGALG00000011045	AFF1
ENSG00000155966	AFF2
ENSGALG00000009168	AFF2
ENSG00000144218	AFF3
ENSGALG00000016767	AFF3
ENSG00000072364	AFF4
ENSGALG00000007126	AFF4
ENSG00000141385	AFG3L2
ENSGALG00000013853	AFG3L2
ENSG00000079557	AFM
ENSG00000183077	AFMID
ENSGALG00000000109	AFMID
ENSG00000081051	AFP
ENSG00000119844	AFTPH
ENSGALG00000008828	AFTPH
ENSG00000038002	AGA
ENSGALG00000010716	AGA
ENSG00000157985	AGAP1
ENSG00000279058	AGAP14P
ENSG00000135439	AGAP2
ENSG00000133612	AGAP3
ENSGALG00000013341	AGAP3
ENSG00000188234	AGAP4
ENSG00000172650	AGAP5
ENSG00000204149	AGAP6
ENSG00000204172	AGAP9
ENSGALG00000006819	AGBL1
ENSG00000165923	AGBL2
ENSGALG00000024097	AGBL2
ENSG00000146856	AGBL3
ENSGALG00000011727	AGBL3
ENSG00000186094	AGBL4
ENSG00000084693	AGBL5
ENSGALG00000016520	AGBL5
ENSG00000204305	AGER
ENSG00000173744	AGFG1
ENSGALG00000003052	AGFG1
ENSG00000106351	AGFG2
ENSG00000164252	AGGF1
ENSGALG00000004311	AGGF1
ENSG00000006530	AGK
ENSGALG00000012870	AGK
ENSG00000162688	AGL
ENSGALG00000005407	AGL
ENSG00000116771	AGMAT
ENSGALG00000013678	AGMAT
ENSG00000187546	AGMO
ENSGALG00000010792	AGMO
ENSG00000092847	AGO1
ENSGALG00000002249	AGO1
ENSG00000123908	AGO2
ENSGALG00000016189	AGO2
ENSG00000126070	AGO3
ENSGALG00000021631	AGO3
ENSG00000134698	AGO4
ENSG00000204310	AGPAT1
ENSG00000169692	AGPAT2
ENSGALG00000023517	AGPAT2
ENSG00000160216	AGPAT3
ENSGALG00000016206	AGPAT3
ENSG00000026652	AGPAT4
ENSGALG00000011571	AGPAT4
ENSG00000155189	AGPAT5
ENSGALG00000016329	AGPAT5
ENSGALG00000011221	AGPAT9
ENSG00000018510	AGPS
ENSGALG00000009236	AGPS
ENSG00000106541	AGR2
ENSGALG00000010825	AGR2
ENSG00000173467	AGR3
ENSGALG00000019651	AGR3
ENSG00000188157	AGRN
ENSGALG00000002041	AGRN
ENSG00000159723	AGRP
ENSGALG00000002244	AGRP
ENSGALG00000027430	AGRP
ENSG00000135744	AGT
ENSGALG00000011117	AGT
ENSG00000135049	AGTPBP1
ENSGALG00000012595	AGTPBP1
ENSG00000144891	AGTR1
ENSG00000180772	AGTR2
ENSGALG00000005936	AGTR2
ENSG00000177674	AGTRAP
ENSGALG00000004623	AGTRAP
ENSG00000172482	AGXT
ENSGALG00000020943	AGXT
ENSG00000113492	AGXT2
ENSGALG00000003432	AGXT2
ENSG00000153207	AHCTF1
ENSGALG00000010630	AHCTF1
ENSG00000101444	AHCY
ENSGALG00000002030	AHCY
ENSG00000168710	AHCYL1
ENSGALG00000000329	AHCYL1
ENSG00000158467	AHCYL2
ENSGALG00000007960	AHCYL2
ENSG00000126705	AHDC1
ENSG00000135541	AHI1
ENSGALG00000013951	AHI1
ENSG00000124942	AHNAK
ENSGALG00000029069	AHNAK
ENSG00000185567	AHNAK2
ENSGALG00000011687	AHNAK2
ENSG00000106546	AHR
ENSGALG00000010836	AHR
ENSG00000063438	AHRR
ENSGALG00000013402	AHRR
ENSG00000100591	AHSA1
ENSGALG00000010463	AHSA1
ENSG00000173209	AHSA2
ENSGALG00000004483	AHSA2
ENSG00000145192	AHSG
ENSGALG00000008601	AHSG
ENSG00000169877	AHSP
ENSG00000111732	AICDA
ENSGALG00000014280	AICDA
ENSG00000186063	AIDA
ENSGALG00000009426	AIDA
ENSG00000204472	AIF1
ENSG00000126878	AIF1L
ENSGALG00000028635	AIF1L
ENSG00000156709	AIFM1
ENSGALG00000004003	AIFM1
ENSG00000042286	AIFM2
ENSGALG00000004777	AIFM2
ENSG00000183773	AIFM3
ENSGALG00000007720	AIFM3
ENSG00000146416	AIG1
ENSGALG00000013780	AIG1
ENSG00000112297	AIM1
ENSGALG00000015345	AIM1
ENSG00000176092	AIM1L
ENSGALG00000000509	AIM1L
ENSG00000163568	AIM2
ENSG00000164022	AIMP1
ENSGALG00000010553	AIMP1
ENSG00000106305	AIMP2
ENSGALG00000003400	AIMP2
ENSGALG00000013481	AIOLOS
ENSG00000110711	AIP
